procedure_name_en,procedure_year,procedure_number,instance_date,actual_worth,procedure_area,property_type_id,property_type_en,property_sub_type_id,property_sub_type_en,area_id,area_name_en,actual_area,property_total_value,actual_area_missing
Property Evaluation,2018,4822,2018-07-25T00:00:00.000Z,2493161.0,926.49,1,Land,0,"",399,Al Aweer Second,926.52,2493161.0,false
Property Evaluation,2018,6787,2018-10-28T00:00:00.000Z,1669523.0,193.88,3,Unit,42,Office,350,Al Thanyah Fifth,193.88,1669523.0,false
Property Evaluation,2018,6935,2018-10-31T00:00:00.000Z,2.880355E7,2229.95,1,Land,62,Commercial,266,Al Satwa,2229.95,2.880355E7,false
Property Evaluation,2018,6941,2018-10-31T00:00:00.000Z,5.5732481E7,4707.02,1,Land,62,Commercial,234,Hor Al Anz East,4710.56,5.5732481E7,false
Property Evaluation,2018,7510,2018-11-27T00:00:00.000Z,1.3973135E7,1081.79,1,Land,0,"",266,Al Satwa,1082.69,1.3973135E7,false
Property Evaluation,2018,7101,2018-11-07T00:00:00.000Z,1162514.0,900.01,1,Land,0,"",480,Saih Shuaib 1,900.01,1162514.0,false
Property Evaluation,2018,3975,2018-06-21T00:00:00.000Z,1373043.0,127.56,3,Unit,60,Flat,390,Burj Khalifa,127.56,1373043.0,false
Property Evaluation,2018,3972,2018-06-21T00:00:00.000Z,4500000.0,494.87,1,Land,62,Commercial,350,Al Thanyah Fifth,494.87,4500000.0,false
Property Evaluation,2019,1769,2019-05-05T00:00:00.000Z,2.5E7,1246.23,1,Land,62,Commercial,410,Palm Jumeirah,1904.01,2.5E7,false
Property Evaluation,2019,1908,2019-05-19T00:00:00.000Z,3.0E7,3753.28,1,Land,63,Residential,313,Al Saffa First,3753.28,3.0E7,false
Property Evaluation,2019,2099,2019-06-12T00:00:00.000Z,1019212.0,118.36,3,Unit,42,Office,350,Al Thanyah Fifth,118.36,1019212.0,false
Property Evaluation,2019,3531,2019-10-15T00:00:00.000Z,5101365.0,2632.96,1,Land,28,Airport,462,Madinat Al Mataar,2632.96,5101365.0,false
Property Evaluation,2019,4174,2019-12-12T00:00:00.000Z,602778.0,80.0,3,Unit,60,Flat,284,Jabal Ali,80.0,602778.0,false
Property Evaluation,2019,1501,2019-04-14T00:00:00.000Z,977270.0,95.57,3,Unit,42,Office,443,Al Thanyah First,95.57,977270.0,false
Property Evaluation,2019,651,2019-02-14T00:00:00.000Z,1456118.0,104.06,3,Unit,60,Flat,410,Palm Jumeirah,104.06,1456118.0,false
Property Evaluation,2019,2719,2019-08-01T00:00:00.000Z,1826676.0,188.56,3,Unit,42,Office,390,Burj Khalifa,188.56,1826676.0,false
Property Evaluation,2019,2006,2019-05-23T00:00:00.000Z,4499993.0,929.03,1,Land,63,Residential,303,Um Suqaim First,929.0,4499993.0,false
Property Evaluation,2019,903,2019-03-06T00:00:00.000Z,2.8080033E7,2006.71,1,Land,30,Organizations,378,Al Garhoud,2006.71,2.8080033E7,false
Property Evaluation,2019,3590,2019-10-21T00:00:00.000Z,2238473.0,1155.34,1,Land,65,Industrial,322,Al Qusais Industrial Fourth,1155.34,2238473.0,false
Property Evaluation,2019,3519,2019-10-14T00:00:00.000Z,697242.0,80.97,3,Unit,42,Office,390,Burj Khalifa,80.97,697242.0,false
Property Evaluation,2019,567,2019-02-06T00:00:00.000Z,4.4799937E7,59457.92,1,Land,64,Agricultural,401,Wadi Al Amardi,59457.95,4.4799937E7,false
Property Evaluation,2019,2666,2019-07-28T00:00:00.000Z,257838.0,34.22,3,Unit,42,Office,526,Business Bay,34.22,257838.0,false
Property Evaluation,2019,268,2019-01-22T00:00:00.000Z,2200000.0,1993.89,1,Land,65,Industrial,376,Ras Al Khor Industrial First,1993.89,2200000.0,false
Property Evaluation,2019,3119,2019-09-11T00:00:00.000Z,427294.0,56.71,3,Unit,60,Flat,484,Nadd Hessa,56.71,427294.0,false
Property Evaluation,2019,3036,2019-09-04T00:00:00.000Z,2666966.0,900.98,1,Land,63,Residential,396,Al Khawaneej First,900.98,2666966.0,false
Property Evaluation,2019,3865,2019-11-12T00:00:00.000Z,1038070.0,48.22,3,Unit,101,Hotel Apartment,390,Burj Khalifa,48.22,1038070.0,false
Property Evaluation,2019,320,2019-01-23T00:00:00.000Z,1.7020502E7,2258.94,1,Land,62,Commercial,363,Al Qusais Industrial First,2258.94,1.7020502E7,false
Property Evaluation,2019,1257,2019-03-31T00:00:00.000Z,1.0799984E7,5574.18,1,Land,0,"",406,Nad Al Shiba Fourth,1858.06,1.0799984E7,false
Property Evaluation,2019,583,2019-02-07T00:00:00.000Z,7.9009544E7,6672.94,1,Land,38,Residential Flats,330,Marsa Dubai,6672.94,7.9009544E7,false
Property Evaluation,2019,206,2019-01-17T00:00:00.000Z,2.1757017E7,1347.53,1,Land,62,Commercial,244,Al Murqabat,1347.56,2.1757017E7,false
Property Evaluation,2019,1197,2019-03-24T00:00:00.000Z,1.3053596E7,606.36,3,Unit,60,Flat,330,Marsa Dubai,606.36,1.3053596E7,false
Property Evaluation,2019,2194,2019-06-23T00:00:00.000Z,9.5747581E7,13685.0,1,Land,62,Commercial,334,Al Jadaf,13685.0,9.5747581E7,false
Property Evaluation,2019,605,2019-02-11T00:00:00.000Z,1500000.0,594.58,1,Land,63,Residential,358,Al Twar First,594.58,1500000.0,false
Property Evaluation,2020,203,2020-01-21T00:00:00.000Z,1111598.0,147.53,3,Unit,60,Flat,435,Al Hebiah Fourth,147.53,1111598.0,false
Property Evaluation,2019,1442,2019-04-14T00:00:00.000Z,671990.0,62.43,3,Unit,42,Office,443,Al Thanyah First,62.43,671990.0,false
Property Evaluation,2020,289,2020-01-28T00:00:00.000Z,1.0690361E7,1241.46,1,Land,62,Commercial,322,Al Qusais Industrial Fourth,1241.46,1.0690361E7,false
Property Evaluation,2020,1281,2020-06-04T00:00:00.000Z,9218284.0,2635.1,1,Land,3,Unit,297,Al Warqa First,2635.08,9218284.0,false
Property Evaluation,2020,1209,2020-05-28T00:00:00.000Z,3.0E8,4023.25,1,Land,62,Commercial,478,Jabal Ali Industrial Second,4023.25,3.0E8,false
Property Evaluation,2020,1302,2020-06-08T00:00:00.000Z,1.4435412E7,1915.85,1,Land,63,Residential,317,Jumeirah First,1915.85,1.4435412E7,false
Property Evaluation,2020,1445,2020-06-18T00:00:00.000Z,1198667.0,139.2,3,Unit,60,Flat,526,Business Bay,139.2,1198667.0,false
Property Evaluation,2020,2439,2020-09-16T00:00:00.000Z,2.2E7,1465.92,1,Land,62,Commercial,297,Al Warqa First,1465.92,2.2E7,false
Property Evaluation,2020,2189,2020-08-25T00:00:00.000Z,5.0E7,9365.46,1,Land,62,Commercial,249,Al Muteena,9365.46,5.0E7,false
Property Evaluation,2021,273,2021-01-18T00:00:00.000Z,1.2000026E7,2787.1,1,Land,16,Sports Club,335,Nad Al Shiba First,2787.11,1.2000026E7,false
Property Evaluation,2021,1269,2021-03-29T00:00:00.000Z,435234.82,77.0,3,Unit,60,Flat,284,Jabal Ali,77.0,435234.82,false
Property Evaluation,2021,1939,2021-05-23T00:00:00.000Z,850010.0,114.1,3,Unit,60,Flat,350,Al Thanyah Fifth,114.1,850010.0,false
Property Evaluation,2021,616,2021-02-09T00:00:00.000Z,2.6724575E7,5327.89,1,Land,65,Industrial,435,Al Hebiah Fourth,5327.89,2.6724575E7,false
Property Evaluation,2021,2316,2021-06-14T00:00:00.000Z,1312965.11,132.39,3,Unit,60,Flat,390,Burj Khalifa,132.39,1312965.11,false
Property Evaluation,2020,3171,2020-11-24T00:00:00.000Z,5074963.0,589.35,1,Land,4,Villa,375,Jumeirah Second,589.38,5074963.0,false
Property Evaluation,2021,1386,2021-04-06T00:00:00.000Z,2.0E7,1692.72,1,Land,62,Commercial,352,Al Thanayah Fourth,1692.69,2.0E7,false
Property Evaluation,2020,2257,2020-09-01T00:00:00.000Z,1125809.0,464.85,1,Land,4,Villa,335,Nad Al Shiba First,464.85,1125809.0,false
Property Evaluation,2021,669,2021-02-14T00:00:00.000Z,6500000.0,217.16,1,Land,62,Commercial,362,Naif,217.16,6500000.0,false
Property Evaluation,2021,454,2021-01-28T00:00:00.000Z,743806.25,80.5,3,Unit,42,Office,443,Al Thanyah First,80.5,743806.25,false
Property Evaluation,2022,1271,2022-03-25T00:00:00.000Z,1.1772262E7,1953.0,1,Land,62,Commercial,441,Al Barsha South Fourth,1953.0,1.1772262E7,false
Property Evaluation,2022,625,2022-02-07T00:00:00.000Z,3.8E7,348.2,1,Land,62,Commercial,362,Naif,348.2,3.8E7,false
Property Evaluation,2021,5086,2021-12-29T00:00:00.000Z,3681039.0,341.98,1,Land,62,Commercial,362,Naif,341.98,3681039.0,false
Property Evaluation,2022,1881,2022-05-26T00:00:00.000Z,2423025.0,124.86,3,Unit,60,Flat,390,Burj Khalifa,124.86,2423025.0,false
Property Evaluation,2021,898,2021-03-01T00:00:00.000Z,785839.0,144.22,3,Unit,60,Flat,459,Dubai Investment Park Second,143.9,785839.0,false
Property Evaluation,2022,2114,2022-06-13T00:00:00.000Z,4500000.0,1393.55,1,Land,63,Residential,393,Al Barsha Second,1393.55,4500000.0,false
Property Evaluation,2022,1445,2022-04-11T00:00:00.000Z,5000000.0,25.74,1,Land,62,Commercial,254,Al Buteen,25.73,5000000.0,false
Property Evaluation,2021,3162,2021-08-22T00:00:00.000Z,1.7076464E7,933.21,1,Land,62,Commercial,249,Al Muteena,933.21,1.7076464E7,false
Property Evaluation,2020,1306,2020-06-08T00:00:00.000Z,4800044.0,3716.16,1,Land,0,"",395,Jabal Ali Industrial First,3716.12,4800044.0,false
Property Evaluation,2020,2643,2020-10-06T00:00:00.000Z,1750023.0,2322.61,1,Land,0,"",345,Al Warsan Third,2322.61,1750023.0,false
Property Evaluation,2021,1244,2021-03-28T00:00:00.000Z,1991063.0,1849.76,1,Land,0,"",438,Al Ttay,1849.82,1991063.0,false
Property Evaluation,2021,1985,2021-05-25T00:00:00.000Z,5000000.0,1201.74,1,Land,0,"",376,Ras Al Khor Industrial First,1201.7,5000000.0,false
Property Evaluation,2022,1428,2022-04-08T00:00:00.000Z,6.2E7,2526.03,1,Land,65,Industrial,248,Um Ramool,2526.03,6.2E7,false
Property Evaluation,2022,1467,2022-04-12T00:00:00.000Z,4.2E7,1115.3,1,Land,62,Commercial,368,Al Barsha First,1115.3,4.2E7,false
Property Evaluation,2021,2309,2021-06-14T00:00:00.000Z,3497134.0,2499.19,1,Land,3,Unit,483,Warsan Fourth,2499.19,3497134.0,false
Property Evaluation,2021,4178,2021-10-31T00:00:00.000Z,1139648.0,1176.41,1,Land,0,"",480,Saih Shuaib 1,1176.41,1139648.0,false
Property Evaluation,2021,5047,2021-12-27T00:00:00.000Z,2.5E7,2428.09,1,Land,62,Commercial,352,Al Thanayah Fourth,2428.11,2.5E7,false
Property Evaluation,2021,2120,2021-06-01T00:00:00.000Z,2.3E8,18339.05,1,Land,62,Commercial,305,AL QUSAIS,18339.06,2.3E8,false
Property Evaluation,2021,4124,2021-10-28T00:00:00.000Z,911962.0,941.38,1,Land,0,"",480,Saih Shuaib 1,941.38,911962.0,false
Property Evaluation,2021,3762,2021-10-04T00:00:00.000Z,1.6145971E7,4000.03,1,Land,62,Commercial,435,Al Hebiah Fourth,4000.03,1.6145971E7,false
Property Evaluation,2023,2100,2023-03-15T00:00:00.000Z,6751430.59,237.24,3,Unit,60,Flat,330,Marsa Dubai,237.24,6751430.59,false
Property Evaluation,2022,5520,2022-12-13T00:00:00.000Z,683095.74,122.76,3,Unit,60,Flat,484,Nadd Hessa,122.76,683095.74,false
Property Evaluation,2022,5691,2022-12-20T00:00:00.000Z,1.7E7,279.92,1,Land,62,Commercial,362,Naif,279.99,1.7E7,false
Property Evaluation,2022,2473,2022-07-06T00:00:00.000Z,552367.33,86.3,3,Unit,42,Office,343,Al Warsan First,86.3,552367.33,false
Property Evaluation,2023,3030,2023-04-28T00:00:00.000Z,2.6020738E7,1510.88,1,Land,62,Commercial,244,Al Murqabat,1510.88,2.6020738E7,false
Property Evaluation,2022,5396,2022-12-07T00:00:00.000Z,5000000.0,564.4,1,Land,63,Residential,482,Hadaeq Sheikh Mohammed Bin Rashid,564.4,5000000.0,false
Property Evaluation,2023,687,2023-01-25T00:00:00.000Z,460102.17,66.0,3,Unit,23,Shop,343,Al Warsan First,66.0,460102.17,false
Property Evaluation,2022,5455,2022-12-09T00:00:00.000Z,2.1E7,3344.51,1,Land,62,Commercial,247,Al Khabeesi,3344.51,2.1E7,false
Property Evaluation,2023,3927,2023-05-29T00:00:00.000Z,1392262.32,91.77,3,Unit,60,Flat,526,Business Bay,91.77,1392262.32,false
Property Evaluation,2022,3484,2022-09-21T00:00:00.000Z,7.8498442E7,3838.29,1,Land,62,Commercial,278,Mankhool,3838.29,7.8498442E7,false
Property Evaluation,2023,1084,2023-02-06T00:00:00.000Z,9.7166856E7,6018.07,1,Land,62,Commercial,526,Business Bay,6018.07,9.7166856E7,false
Property Evaluation,2023,2738,2023-04-17T00:00:00.000Z,1.6543587E7,5123.17,1,Land,63,Residential,445,Jabal Ali First,5123.17,1.6543587E7,false
Property Evaluation,2023,3207,2023-05-04T00:00:00.000Z,2600000.0,253.0,1,Land,63,Residential,523,Al Hebiah Third,253.0,2600000.0,false
Property Evaluation,2023,2065,2023-03-14T00:00:00.000Z,2.5E7,1485.47,1,Land,63,Residential,364,Al Wasl,1485.47,2.5E7,false
Property Evaluation,2022,2808,2022-08-04T00:00:00.000Z,540993.32,73.5,3,Unit,60,Flat,458,Dubai Investment Park First,73.5,540993.32,false
Property Evaluation,2023,551,2023-01-20T00:00:00.000Z,9000000.0,1374.96,1,Land,63,Residential,374,Um Al Sheif,1374.96,9000000.0,false
Property Evaluation,2022,3041,2022-08-26T00:00:00.000Z,5844798.0,678.75,1,Land,62,Commercial,352,Al Thanayah Fourth,678.74,5844798.0,false
Property Evaluation,2022,4315,2022-10-20T00:00:00.000Z,6000000.0,594.57,1,Land,32,General Services,318,Jumeirah Third,594.57,6000000.0,false
Property Evaluation,2022,2736,2022-07-29T00:00:00.000Z,8250000.0,1393.55,1,Land,63,Residential,374,Um Al Sheif,1393.55,8250000.0,false
Property Evaluation,2022,3240,2022-09-08T00:00:00.000Z,2.0E7,1605.49,1,Land,0,"",464,Wadi Al Safa 2,1605.49,2.0E7,false
Property Evaluation,2022,3902,2022-10-05T00:00:00.000Z,1.304144688E7,436.06,2,Building,4,Villa,410,Palm Jumeirah,436.06,1.304144688E7,false
Property Evaluation,2023,1251,2023-02-09T00:00:00.000Z,1299246.0,603.52,1,Land,1,Land,435,Al Hebiah Fourth,603.52,1299246.0,false
Property Evaluation,2023,1616,2023-02-24T00:00:00.000Z,4465942.0,829.8,1,Land,0,"",317,Jumeirah First,829.8,4465942.0,false
Property Evaluation,2023,309,2023-01-11T00:00:00.000Z,1057812.0,163.79,1,Land,62,Commercial,267,Al Raffa,164.05,1057812.0,false
Property Evaluation,2023,1065,2023-02-03T00:00:00.000Z,6400000.0,594.58,1,Land,63,Residential,317,Jumeirah First,595.0,6400000.0,false
Property Evaluation,2023,3208,2023-05-04T00:00:00.000Z,3500000.0,1360.01,1,Land,63,Residential,298,Al Warqa Third,1360.01,3500000.0,false
Property Evaluation,2022,4342,2022-10-21T00:00:00.000Z,960440.1,61.59,3,Unit,60,Flat,526,Business Bay,61.59,960440.1,false
Property Evaluation,2023,416,2023-01-16T00:00:00.000Z,430543.24,70.31,3,Unit,60,Flat,484,Nadd Hessa,70.31,430543.24,false
Property Evaluation,2022,5557,2022-12-14T00:00:00.000Z,3.3E7,6633.27,1,Land,65,Industrial,376,Ras Al Khor Industrial First,6633.28,3.3E7,false
Property Evaluation,2023,2644,2023-04-11T00:00:00.000Z,7026545.0,1450.64,1,Land,63,Residential,445,Jabal Ali First,1450.64,7026545.0,false
Property Evaluation,2023,3591,2023-05-21T00:00:00.000Z,400000.0,76.17,3,Unit,60,Flat,483,Warsan Fourth,76.17,400000.0,false
Property Evaluation,2023,1129,2023-02-06T00:00:00.000Z,5242471.0,2435.21,1,Land,0,"",435,Al Hebiah Fourth,2435.21,5242471.0,false
Property Evaluation,2023,4557,2023-06-01T00:00:00.000Z,1031203.0,0.0,1,Land,4,Villa,464,Wadi Al Safa 2,456.2,1031203.0,false
Property Evaluation,2023,1959,2023-03-09T00:00:00.000Z,6646011.14,954.74,2,Building,4,Villa,458,Dubai Investment Park First,954.74,6646011.14,false
Property Evaluation,2023,2346,2023-03-28T00:00:00.000Z,3014903.46,113.02,3,Unit,60,Flat,390,Burj Khalifa,112.61,3014903.46,false
Property Evaluation,2022,3480,2022-09-21T00:00:00.000Z,3919997.0,910.45,1,Land,63,Residential,378,Al Garhoud,910.45,3919997.0,false
Property Evaluation,2023,472,2023-01-18T00:00:00.000Z,812878.77,73.26,3,Unit,60,Flat,330,Marsa Dubai,73.26,812878.77,false
Property Evaluation,2023,4006,2023-05-30T00:00:00.000Z,8000000.0,1890.58,1,Land,63,Residential,231,Al Mamzer,1890.58,8000000.0,false
Property Evaluation,2023,4627,2023-06-01T00:00:00.000Z,1265705.0,0.0,1,Land,4,Villa,464,Wadi Al Safa 2,587.94,1265705.0,false
Property Evaluation,2024,3602,2024-05-24T00:00:00.000Z,4.9163661E7,3262.47,1,Land,62,Commercial,267,Al Raffa,3262.48,4.9163661E7,false
Property Evaluation,2024,4467,2024-07-01T00:00:00.000Z,1.2845961E7,2386.86,1,Land,62,Commercial,432,Palm Deira,2386.86,1.2845961E7,false
Property Evaluation,2024,4528,2024-07-02T00:00:00.000Z,1.00702045E8,27516.28,1,Land,63,Residential,396,Al Khawaneej First,27516.3,1.00702045E8,false
Property Evaluation,2024,4070,2024-06-12T00:00:00.000Z,1.225E9,28115.1,1,Land,34,General Use,330,Marsa Dubai,28115.1,1.225E9,false
Property Evaluation,2023,7036,2023-08-29T00:00:00.000Z,613461.36,111.42,3,Unit,42,Office,350,Al Thanyah Fifth,111.42,613461.36,false
Property Evaluation,2024,5893,2024-09-04T00:00:00.000Z,1650000.0,187.89,1,Land,63,Residential,505,Madinat Hind 4,187.89,1650000.0,false
Property Evaluation,2024,7207,2024-10-25T00:00:00.000Z,550000.0,44.65,3,Unit,60,Flat,232,Mirdif,44.65,550000.0,false
Property Evaluation,2025,357,2025-01-16T00:00:00.000Z,2447711.0,758.0,1,Land,62,Commercial,363,Al Qusais Industrial First,758.0,2447711.0,false
Property Evaluation,2023,8910,2023-11-07T00:00:00.000Z,1.1E7,296.17,1,Land,62,Commercial,267,Al Raffa,296.17,1.1E7,false
Property Evaluation,2023,7535,2023-09-18T00:00:00.000Z,2.9E7,1913.8,1,Land,62,Commercial,320,Al Qusais Industrial Second,1913.8,2.9E7,false
Property Evaluation,2025,417,2025-01-20T00:00:00.000Z,1737430.1,223.62,3,Unit,42,Office,443,Al Thanyah First,223.62,1737430.1,false
Property Evaluation,2024,7238,2024-10-29T00:00:00.000Z,3864897.0,1196.87,1,Land,63,Residential,354,Al Warqa Second,1196.87,3864897.0,false
Property Evaluation,2024,1392,2024-02-15T00:00:00.000Z,2.9737788E7,24448.97,1,Land,63,Residential,463,Wadi Al Safa 7,24448.97,2.9737788E7,false
Property Evaluation,2024,7535,2024-11-07T00:00:00.000Z,5.1999927E7,3716.12,1,Land,63,Residential,370,Um Suqaim Third,3716.12,5.1999927E7,false
Property Evaluation,2021,372,2021-01-25T00:00:00.000Z,2684148.36,233.61,3,Unit,60,Flat,412,Al Merkadh,233.61,2684148.36,false
Property Evaluation,2020,3507,2020-12-22T00:00:00.000Z,4169423.0,7747.05,1,Land,65,Industrial,453,Saih Shuaib 2,7747.05,4169423.0,false
Property Evaluation,2020,2969,2020-11-02T00:00:00.000Z,1.0301407E7,1063.37,1,Land,62,Commercial,334,Al Jadaf,1063.37,1.0301407E7,false
Property Evaluation,2020,2157,2020-08-19T00:00:00.000Z,286477.27,40.26,3,Unit,60,Flat,458,Dubai Investment Park First,40.26,286477.27,false
Property Evaluation,2021,207,2021-01-13T00:00:00.000Z,897800.9,118.53,3,Unit,60,Flat,350,Al Thanyah Fifth,118.53,897800.9,false
Property Evaluation,2020,2899,2020-10-27T00:00:00.000Z,1292314.77,130.82,3,Unit,60,Flat,351,Al Thanyah Third,130.82,1292314.77,false
Property Evaluation,2021,579,2021-02-07T00:00:00.000Z,3620464.0,1564.43,1,Land,111,Ground Level Parcking,301,Al Nahda Second,1564.43,3620464.0,false
Property Evaluation,2021,56,2021-01-05T00:00:00.000Z,2802675.02,146.92,3,Unit,60,Flat,390,Burj Khalifa,145.68,2802675.02,false
Property Evaluation,2020,3170,2020-11-24T00:00:00.000Z,3.5204669E7,10902.08,1,Land,62,Commercial,264,Nad Al Hamar,10902.08,3.5204669E7,false
Property Evaluation,2021,1350,2021-04-01T00:00:00.000Z,3.8E7,1621.81,1,Land,62,Commercial,365,Al Hudaiba,1622.0,3.8E7,false
Property Evaluation,2020,2450,2020-09-16T00:00:00.000Z,3218499.64,300.05,3,Unit,42,Office,341,Trade Center First,300.05,3218499.64,false
Property Evaluation,2021,153,2021-01-10T00:00:00.000Z,2651206.0,1119.57,1,Land,65,Industrial,373,Al Goze Industrial Fourth,1119.56,2651206.0,false
Property Evaluation,2021,610,2021-02-08T00:00:00.000Z,7665188.0,3560.6,1,Land,62,Commercial,255,Rega Al Buteen,3560.6,7665188.0,false
Property Evaluation,2021,2841,2021-07-26T00:00:00.000Z,998356.63,115.43,3,Unit,60,Flat,335,Nad Al Shiba First,117.0,998356.63,false
Property Evaluation,2022,1050,2022-03-11T00:00:00.000Z,1.0217675E7,1582.09,1,Land,589,Commercial / Offices / Residential,231,Al Mamzer,1582.09,1.0217675E7,false
Property Evaluation,2022,790,2022-02-17T00:00:00.000Z,939652.51,69.74,3,Unit,60,Flat,350,Al Thanyah Fifth,69.74,939652.51,false
Property Evaluation,2022,1465,2022-04-12T00:00:00.000Z,1773240.2,131.54,3,Unit,60,Flat,526,Business Bay,131.54,1773240.2,false
Property Evaluation,2021,3536,2021-09-20T00:00:00.000Z,5006505.0,930.24,1,Land,63,Residential,364,Al Wasl,930.24,5006505.0,false
Property Evaluation,2021,3721,2021-10-03T00:00:00.000Z,2.9E7,3716.12,1,Land,63,Residential,374,Um Al Sheif,3716.12,2.9E7,false
Property Evaluation,2022,494,2022-02-02T00:00:00.000Z,625736.6,91.9,3,Unit,42,Office,350,Al Thanyah Fifth,91.9,625736.6,false
Property Evaluation,2021,2956,2021-08-05T00:00:00.000Z,1022279.0,949.73,1,Land,0,"",480,Saih Shuaib 1,949.73,1022279.0,false
Property Evaluation,2021,1981,2021-05-25T00:00:00.000Z,1.5E7,1440.63,1,Land,0,"",376,Ras Al Khor Industrial First,1440.65,1.5E7,false
Property Evaluation,2021,4309,2021-11-08T00:00:00.000Z,975574.13,140.39,3,Unit,42,Office,526,Business Bay,140.39,975574.13,false
Property Evaluation,2022,1525,2022-04-19T00:00:00.000Z,1.7377536E7,2152.57,1,Land,63,Residential,479,Jabal Ali Industrial Third,2152.57,1.7377536E7,false
Property Evaluation,2021,921,2021-03-02T00:00:00.000Z,1.5432009E7,2389.47,1,Land,63,Residential,375,Jumeirah Second,2389.47,1.5432009E7,false
Property Evaluation,2021,1863,2021-05-19T00:00:00.000Z,2164504.0,893.73,1,Land,65,Industrial,360,Muhaisanah Second,893.73,2164504.0,false
Property Evaluation,2021,2015,2021-05-26T00:00:00.000Z,4263617.0,2330.02,1,Land,28,Airport,462,Madinat Al Mataar,2330.02,4263617.0,false
Property Evaluation,2021,3426,2021-09-09T00:00:00.000Z,3499300.0,812.74,1,Land,1,Land,317,Jumeirah First,812.74,3499300.0,false
Property Evaluation,2022,266,2022-01-18T00:00:00.000Z,1450101.0,220.99,3,Unit,60,Flat,444,Al Hebiah First,220.99,1450101.0,false
Property Evaluation,2021,4158,2021-10-30T00:00:00.000Z,2500023.0,929.04,1,Land,0,"",480,Saih Shuaib 1,929.04,2500023.0,false
Property Evaluation,2022,754,2022-02-15T00:00:00.000Z,8638934.0,1672.05,1,Land,34,General Use,335,Nad Al Shiba First,1672.05,8638934.0,false
Property Evaluation,2021,4637,2021-11-23T00:00:00.000Z,5.5E7,75994.1,1,Land,64,Agricultural,400,Al Eyas,75994.13,5.5E7,false
Property Evaluation,2022,1053,2022-03-13T00:00:00.000Z,6395769.0,2160.68,1,Land,62,Commercial,442,Al Barsha South Fifth,2160.68,6395769.0,false
Property Evaluation,2022,2178,2022-06-15T00:00:00.000Z,2000019.0,232.26,1,Land,63,Residential,276,Al Bada,232.26,2000019.0,false
Property Evaluation,2021,822,2021-02-22T00:00:00.000Z,3.6939982E7,3431.84,1,Land,62,Commercial,368,Al Barsha First,3431.84,3.6939982E7,false
